zone	q	logR	logRho	logT	logP	logPgas	luminosity	x_mass_fraction_H	y_mass_fraction_He	z_mass_fraction_metals	gamma1	opacity	pp	cno	gradr	gradT	grada	actual_gradT
754	2.99E-01	-2.79E-01	1.04E+00	7.26E+00	1.64E+01	1.64E+01	5.14E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.42E-01	1.38E+01	1.70E+02	3.48E-01	3.48E-01	3.87E-01	3.48E-01
755	2.95E-01	-2.81E-01	1.04E+00	7.26E+00	1.64E+01	1.64E+01	5.12E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.41E-01	1.39E+01	1.81E+02	3.49E-01	3.49E-01	3.87E-01	3.49E-01
756	2.92E-01	-2.83E-01	1.04E+00	7.26E+00	1.64E+01	1.64E+01	5.11E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.40E-01	1.41E+01	1.91E+02	3.49E-01	3.49E-01	3.87E-01	3.49E-01
757	2.89E-01	-2.85E-01	1.04E+00	7.26E+00	1.64E+01	1.64E+01	5.10E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.39E-01	1.42E+01	1.99E+02	3.50E-01	3.50E-01	3.87E-01	3.50E-01
758	2.87E-01	-2.86E-01	1.04E+00	7.26E+00	1.64E+01	1.64E+01	5.09E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.39E-01	1.42E+01	2.05E+02	3.51E-01	3.51E-01	3.87E-01	3.51E-01
759	2.86E-01	-2.87E-01	1.05E+00	7.27E+00	1.64E+01	1.64E+01	5.08E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.38E-01	1.43E+01	2.13E+02	3.51E-01	3.51E-01	3.87E-01	3.51E-01
760	2.82E-01	-2.89E-01	1.05E+00	7.27E+00	1.64E+01	1.64E+01	5.06E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.37E-01	1.45E+01	2.25E+02	3.52E-01	3.52E-01	3.87E-01	3.52E-01
761	2.79E-01	-2.92E-01	1.05E+00	7.27E+00	1.65E+01	1.64E+01	5.05E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.36E-01	1.46E+01	2.38E+02	3.53E-01	3.53E-01	3.87E-01	3.53E-01
762	2.76E-01	-2.94E-01	1.06E+00	7.27E+00	1.65E+01	1.65E+01	5.03E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.35E-01	1.47E+01	2.50E+02	3.53E-01	3.53E-01	3.87E-01	3.53E-01
763	2.73E-01	-2.96E-01	1.06E+00	7.27E+00	1.65E+01	1.65E+01	5.01E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.34E-01	1.48E+01	2.63E+02	3.54E-01	3.54E-01	3.87E-01	3.54E-01
764	2.69E-01	-2.98E-01	1.06E+00	7.27E+00	1.65E+01	1.65E+01	4.99E+02	7.00E-01	2.80E-01	2.01E-02	1.65E+00	5.33E-01	1.49E+01	2.77E+02	3.55E-01	3.55E-01	3.87E-01	3.55E-01
765	2.66E-01	-3.01E-01	1.06E+00	7.28E+00	1.65E+01	1.65E+01	4.97E+02	7.00E-01	2.80E-01	2.02E-02	1.65E+00	5.32E-01	1.50E+01	2.90E+02	3.55E-01	3.55E-01	3.87E-01	3.55E-01
766	2.63E-01	-3.03E-01	1.07E+00	7.28E+00	1.65E+01	1.65E+01	4.94E+02	7.00E-01	2.80E-01	2.02E-02	1.65E+00	5.32E-01	1.50E+01	3.01E+02	3.56E-01	3.56E-01	3.87E-01	3.56E-01
767	2.61E-01	-3.04E-01	1.07E+00	7.28E+00	1.65E+01	1.65E+01	4.93E+02	7.00E-01	2.80E-01	2.02E-02	1.65E+00	5.31E-01	1.51E+01	3.08E+02	3.56E-01	3.56E-01	3.86E-01	3.56E-01
768	2.60E-01	-3.05E-01	1.07E+00	7.28E+00	1.65E+01	1.65E+01	4.92E+02	7.00E-01	2.80E-01	2.02E-02	1.65E+00	5.31E-01	1.51E+01	3.19E+02	3.56E-01	3.56E-01	3.86E-01	3.56E-01
769	2.56E-01	-3.08E-01	1.07E+00	7.28E+00	1.65E+01	1.65E+01	4.90E+02	7.00E-01	2.80E-01	2.02E-02	1.65E+00	5.30E-01	1.52E+01	3.33E+02	3.57E-01	3.57E-01	3.86E-01	3.57E-01
770	2.53E-01	-3.10E-01	1.08E+00	7.28E+00	1.65E+01	1.65E+01	4.87E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.30E-01	1.12E+01	1.75E+02	3.58E-01	3.58E-01	3.86E-01	3.58E-01
771	2.50E-01	-3.12E-01	1.08E+00	7.28E+00	1.65E+01	1.65E+01	4.86E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.29E-01	1.13E+01	1.71E+02	3.59E-01	3.59E-01	3.86E-01	3.59E-01
772	2.46E-01	-3.15E-01	1.08E+00	7.29E+00	1.65E+01	1.65E+01	4.85E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.28E-01	1.14E+01	1.65E+02	3.61E-01	3.61E-01	3.86E-01	3.61E-01
773	2.43E-01	-3.17E-01	1.09E+00	7.29E+00	1.65E+01	1.65E+01	4.83E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.27E-01	1.17E+01	1.72E+02	3.63E-01	3.63E-01	3.86E-01	3.63E-01
774	2.40E-01	-3.20E-01	1.09E+00	7.29E+00	1.65E+01	1.65E+01	4.82E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.26E-01	1.18E+01	1.64E+02	3.64E-01	3.64E-01	3.86E-01	3.64E-01
775	2.37E-01	-3.22E-01	1.09E+00	7.29E+00	1.65E+01	1.65E+01	4.81E+02	7.00E-01	2.80E-01	2.04E-02	1.65E+00	5.25E-01	1.21E+01	1.68E+02	3.66E-01	3.66E-01	3.86E-01	3.66E-01
776	2.35E-01	-3.24E-01	1.09E+00	7.29E+00	1.65E+01	1.65E+01	4.81E+02	7.00E-01	2.80E-01	2.05E-02	1.65E+00	5.24E-01	1.21E+01	1.64E+02	3.67E-01	3.67E-01	3.86E-01	3.67E-01
777	2.33E-01	-3.25E-01	1.09E+00	7.29E+00	1.65E+01	1.65E+01	4.80E+02	7.00E-01	2.80E-01	2.05E-02	1.65E+00	5.23E-01	1.23E+01	1.58E+02	3.68E-01	3.68E-01	3.86E-01	3.68E-01
778	2.30E-01	-3.27E-01	1.10E+00	7.29E+00	1.65E+01	1.65E+01	4.79E+02	7.00E-01	2.80E-01	2.05E-02	1.65E+00	5.22E-01	1.26E+01	1.63E+02	3.69E-01	3.69E-01	3.86E-01	3.69E-01
779	2.27E-01	-3.30E-01	1.10E+00	7.30E+00	1.65E+01	1.65E+01	4.78E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.21E-01	1.28E+01	1.49E+02	3.71E-01	3.71E-01	3.86E-01	3.71E-01
780	2.23E-01	-3.33E-01	1.10E+00	7.30E+00	1.65E+01	1.65E+01	4.77E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.20E-01	1.30E+01	1.53E+02	3.73E-01	3.73E-01	3.86E-01	3.73E-01
781	2.22E-01	-3.34E-01	1.10E+00	7.30E+00	1.65E+01	1.65E+01	4.76E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.20E-01	1.31E+01	1.47E+02	3.74E-01	3.74E-01	3.86E-01	3.74E-01
782	2.20E-01	-3.35E-01	1.11E+00	7.30E+00	1.65E+01	1.65E+01	4.76E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.19E-01	1.33E+01	1.37E+02	3.75E-01	3.75E-01	3.86E-01	3.75E-01
783	2.17E-01	-3.38E-01	1.11E+00	7.30E+00	1.65E+01	1.65E+01	4.75E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.17E-01	1.36E+01	1.41E+02	3.77E-01	3.77E-01	3.86E-01	3.77E-01
784	2.13E-01	-3.41E-01	1.11E+00	7.30E+00	1.65E+01	1.65E+01	4.74E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.16E-01	1.39E+01	1.32E+02	3.80E-01	3.80E-01	3.86E-01	3.80E-01
785	2.10E-01	-3.44E-01	1.11E+00	7.30E+00	1.65E+01	1.65E+01	4.73E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.15E-01	1.41E+01	1.25E+02	3.82E-01	3.82E-01	3.86E-01	3.82E-01
786	2.09E-01	-3.45E-01	1.11E+00	7.30E+00	1.66E+01	1.65E+01	4.73E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.15E-01	1.43E+01	1.27E+02	3.83E-01	3.83E-01	3.86E-01	3.83E-01
787	2.07E-01	-3.46E-01	1.12E+00	7.31E+00	1.66E+01	1.65E+01	4.73E+02	6.99E-01	2.80E-01	2.05E-02	1.65E+00	5.14E-01	1.45E+01	1.20E+02	3.84E-01	3.84E-01	3.85E-01	3.84E-01
788	2.04E-01	-3.49E-01	1.12E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.12E-01	6.72E+00	3.64E+01	3.87E-01	3.85E-01	3.85E-01	3.85E-01
789	2.00E-01	-3.52E-01	1.12E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.11E-01	6.93E+00	3.92E+01	3.90E-01	3.85E-01	3.85E-01	3.85E-01
790	1.97E-01	-3.55E-01	1.12E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.10E-01	7.10E+00	4.15E+01	3.93E-01	3.85E-01	3.85E-01	3.85E-01
791	1.95E-01	-3.56E-01	1.13E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.09E-01	7.21E+00	4.30E+01	3.95E-01	3.85E-01	3.85E-01	3.85E-01
792	1.94E-01	-3.58E-01	1.13E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.08E-01	7.38E+00	4.55E+01	3.97E-01	3.85E-01	3.85E-01	3.85E-01
793	1.90E-01	-3.61E-01	1.13E+00	7.31E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.07E-01	7.62E+00	4.90E+01	4.00E-01	3.85E-01	3.85E-01	3.85E-01
794	1.87E-01	-3.64E-01	1.13E+00	7.32E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.05E-01	7.88E+00	5.27E+01	4.04E-01	3.85E-01	3.85E-01	3.85E-01
795	1.84E-01	-3.67E-01	1.14E+00	7.32E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.04E-01	8.14E+00	5.68E+01	4.08E-01	3.85E-01	3.85E-01	3.85E-01
796	1.81E-01	-3.70E-01	1.14E+00	7.32E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.02E-01	8.48E+00	6.22E+01	4.12E-01	3.85E-01	3.85E-01	3.85E-01
797	1.76E-01	-3.75E-01	1.14E+00	7.32E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.65E+00	5.00E-01	8.92E+00	6.95E+01	4.18E-01	3.85E-01	3.85E-01	3.85E-01
798	1.71E-01	-3.80E-01	1.15E+00	7.32E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.98E-01	9.30E+00	7.61E+01	4.24E-01	3.85E-01	3.85E-01	3.85E-01
799	1.67E-01	-3.83E-01	1.15E+00	7.33E+00	1.66E+01	1.66E+01	4.72E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.97E-01	9.63E+00	8.19E+01	4.29E-01	3.85E-01	3.85E-01	3.85E-01
800	1.64E-01	-3.87E-01	1.15E+00	7.33E+00	1.66E+01	1.66E+01	4.71E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.96E-01	9.88E+00	8.65E+01	4.33E-01	3.85E-01	3.85E-01	3.85E-01
801	1.63E-01	-3.88E-01	1.15E+00	7.33E+00	1.66E+01	1.66E+01	4.71E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.95E-01	1.01E+01	8.97E+01	4.36E-01	3.85E-01	3.85E-01	3.85E-01
802	1.61E-01	-3.90E-01	1.15E+00	7.33E+00	1.66E+01	1.66E+01	4.71E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.94E-01	1.03E+01	9.47E+01	4.38E-01	3.84E-01	3.84E-01	3.84E-01
803	1.58E-01	-3.93E-01	1.16E+00	7.33E+00	1.66E+01	1.66E+01	4.71E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.92E-01	1.09E+01	1.06E+02	4.43E-01	3.84E-01	3.84E-01	3.84E-01
804	1.51E-01	-4.01E-01	1.16E+00	7.34E+00	1.66E+01	1.66E+01	4.70E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.90E-01	1.15E+01	1.18E+02	4.53E-01	3.84E-01	3.84E-01	3.84E-01
805	1.48E-01	-4.04E-01	1.17E+00	7.34E+00	1.66E+01	1.66E+01	4.69E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.89E-01	1.19E+01	1.26E+02	4.59E-01	3.84E-01	3.84E-01	3.84E-01
806	1.45E-01	-4.08E-01	1.17E+00	7.34E+00	1.66E+01	1.66E+01	4.68E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.87E-01	1.23E+01	1.36E+02	4.64E-01	3.84E-01	3.84E-01	3.84E-01
807	1.41E-01	-4.12E-01	1.17E+00	7.34E+00	1.66E+01	1.66E+01	4.68E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.86E-01	1.28E+01	1.46E+02	4.70E-01	3.84E-01	3.84E-01	3.84E-01
808	1.38E-01	-4.16E-01	1.17E+00	7.34E+00	1.66E+01	1.66E+01	4.67E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.85E-01	1.32E+01	1.54E+02	4.76E-01	3.84E-01	3.84E-01	3.84E-01
809	1.37E-01	-4.17E-01	1.17E+00	7.34E+00	1.66E+01	1.66E+01	4.66E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.84E-01	1.34E+01	1.60E+02	4.80E-01	3.84E-01	3.84E-01	3.84E-01
810	1.35E-01	-4.19E-01	1.18E+00	7.34E+00	1.67E+01	1.66E+01	4.66E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.83E-01	1.38E+01	1.69E+02	4.83E-01	3.84E-01	3.84E-01	3.84E-01
811	1.32E-01	-4.23E-01	1.18E+00	7.35E+00	1.67E+01	1.67E+01	4.65E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.82E-01	1.43E+01	1.81E+02	4.89E-01	3.84E-01	3.84E-01	3.84E-01
812	1.29E-01	-4.27E-01	1.18E+00	7.35E+00	1.67E+01	1.67E+01	4.64E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.80E-01	1.50E+01	1.98E+02	4.96E-01	3.84E-01	3.84E-01	3.84E-01
813	1.24E-01	-4.34E-01	1.19E+00	7.35E+00	1.67E+01	1.67E+01	4.62E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.78E-01	1.59E+01	2.20E+02	5.07E-01	3.84E-01	3.84E-01	3.84E-01
814	1.19E-01	-4.40E-01	1.19E+00	7.35E+00	1.67E+01	1.67E+01	4.60E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.77E-01	1.67E+01	2.41E+02	5.18E-01	3.83E-01	3.83E-01	3.83E-01
815	1.16E-01	-4.45E-01	1.19E+00	7.35E+00	1.67E+01	1.67E+01	4.58E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.75E-01	1.74E+01	2.58E+02	5.26E-01	3.83E-01	3.83E-01	3.83E-01
816	1.13E-01	-4.49E-01	1.20E+00	7.36E+00	1.67E+01	1.67E+01	4.56E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.74E-01	1.81E+01	2.77E+02	5.34E-01	3.83E-01	3.83E-01	3.83E-01
817	1.10E-01	-4.54E-01	1.20E+00	7.36E+00	1.67E+01	1.67E+01	4.55E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.73E-01	1.88E+01	2.98E+02	5.42E-01	3.83E-01	3.83E-01	3.83E-01
818	1.07E-01	-4.58E-01	1.20E+00	7.36E+00	1.67E+01	1.67E+01	4.53E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.72E-01	1.94E+01	3.14E+02	5.51E-01	3.83E-01	3.83E-01	3.83E-01
819	1.05E-01	-4.61E-01	1.20E+00	7.36E+00	1.67E+01	1.67E+01	4.51E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.71E-01	1.98E+01	3.25E+02	5.55E-01	3.83E-01	3.83E-01	3.83E-01
820	1.04E-01	-4.63E-01	1.20E+00	7.36E+00	1.67E+01	1.67E+01	4.50E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.70E-01	2.04E+01	3.43E+02	5.60E-01	3.83E-01	3.83E-01	3.83E-01
821	1.01E-01	-4.68E-01	1.21E+00	7.36E+00	1.67E+01	1.67E+01	4.48E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.69E-01	2.13E+01	3.68E+02	5.69E-01	3.83E-01	3.83E-01	3.83E-01
822	9.75E-02	-4.73E-01	1.21E+00	7.36E+00	1.67E+01	1.67E+01	4.45E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.68E-01	2.21E+01	3.94E+02	5.79E-01	3.83E-01	3.83E-01	3.83E-01
823	9.45E-02	-4.78E-01	1.21E+00	7.37E+00	1.67E+01	1.67E+01	4.43E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.67E-01	2.28E+01	4.16E+02	5.89E-01	3.83E-01	3.83E-01	3.83E-01
824	9.30E-02	-4.81E-01	1.21E+00	7.37E+00	1.67E+01	1.67E+01	4.41E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.66E-01	2.33E+01	4.30E+02	5.94E-01	3.83E-01	3.83E-01	3.83E-01
825	9.15E-02	-4.83E-01	1.21E+00	7.37E+00	1.67E+01	1.67E+01	4.40E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.65E-01	2.41E+01	4.54E+02	6.00E-01	3.83E-01	3.83E-01	3.83E-01
826	8.85E-02	-4.89E-01	1.22E+00	7.37E+00	1.67E+01	1.67E+01	4.36E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.64E-01	2.51E+01	4.86E+02	6.11E-01	3.83E-01	3.83E-01	3.83E-01
827	8.55E-02	-4.94E-01	1.22E+00	7.37E+00	1.67E+01	1.67E+01	4.33E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.63E-01	2.62E+01	5.21E+02	6.22E-01	3.83E-01	3.83E-01	3.83E-01
828	8.25E-02	-5.00E-01	1.22E+00	7.37E+00	1.67E+01	1.67E+01	4.29E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.62E-01	2.70E+01	5.49E+02	6.33E-01	3.83E-01	3.83E-01	3.83E-01
829	8.11E-02	-5.02E-01	1.22E+00	7.37E+00	1.67E+01	1.67E+01	4.27E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.61E-01	2.76E+01	5.69E+02	6.39E-01	3.82E-01	3.82E-01	3.82E-01
830	7.96E-02	-5.05E-01	1.23E+00	7.37E+00	1.67E+01	1.67E+01	4.25E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.60E-01	2.85E+01	5.99E+02	6.45E-01	3.82E-01	3.82E-01	3.82E-01
831	7.67E-02	-5.11E-01	1.23E+00	7.38E+00	1.67E+01	1.67E+01	4.21E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.59E-01	2.97E+01	6.42E+02	6.58E-01	3.82E-01	3.82E-01	3.82E-01
832	7.38E-02	-5.17E-01	1.23E+00	7.38E+00	1.67E+01	1.67E+01	4.16E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.58E-01	3.10E+01	6.88E+02	6.71E-01	3.82E-01	3.82E-01	3.82E-01
833	7.09E-02	-5.24E-01	1.23E+00	7.38E+00	1.67E+01	1.67E+01	4.12E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.57E-01	3.21E+01	7.25E+02	6.85E-01	3.82E-01	3.82E-01	3.82E-01
834	6.95E-02	-5.27E-01	1.23E+00	7.38E+00	1.67E+01	1.67E+01	4.09E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.56E-01	3.28E+01	7.50E+02	6.92E-01	3.82E-01	3.82E-01	3.82E-01
835	6.81E-02	-5.30E-01	1.24E+00	7.38E+00	1.68E+01	1.67E+01	4.06E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.55E-01	3.38E+01	7.90E+02	6.99E-01	3.82E-01	3.82E-01	3.82E-01
836	6.52E-02	-5.37E-01	1.24E+00	7.38E+00	1.68E+01	1.67E+01	4.01E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.54E-01	3.54E+01	8.46E+02	7.13E-01	3.82E-01	3.82E-01	3.82E-01
837	6.24E-02	-5.44E-01	1.24E+00	7.38E+00	1.68E+01	1.68E+01	3.95E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.53E-01	3.70E+01	9.06E+02	7.28E-01	3.82E-01	3.82E-01	3.82E-01
838	5.97E-02	-5.51E-01	1.24E+00	7.39E+00	1.68E+01	1.68E+01	3.89E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.52E-01	3.82E+01	9.54E+02	7.44E-01	3.82E-01	3.82E-01	3.82E-01
839	5.83E-02	-5.54E-01	1.25E+00	7.39E+00	1.68E+01	1.68E+01	3.85E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.52E-01	3.91E+01	9.87E+02	7.52E-01	3.82E-01	3.82E-01	3.82E-01
840	5.69E-02	-5.58E-01	1.25E+00	7.39E+00	1.68E+01	1.68E+01	3.82E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.51E-01	4.04E+01	1.04E+03	7.60E-01	3.82E-01	3.82E-01	3.82E-01
841	5.42E-02	-5.66E-01	1.25E+00	7.39E+00	1.68E+01	1.68E+01	3.75E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.49E-01	4.22E+01	1.11E+03	7.77E-01	3.82E-01	3.82E-01	3.82E-01
842	5.15E-02	-5.74E-01	1.25E+00	7.39E+00	1.68E+01	1.68E+01	3.67E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.48E-01	4.42E+01	1.19E+03	7.95E-01	3.82E-01	3.82E-01	3.82E-01
843	4.89E-02	-5.82E-01	1.25E+00	7.39E+00	1.68E+01	1.68E+01	3.59E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.47E-01	4.57E+01	1.25E+03	8.13E-01	3.82E-01	3.82E-01	3.82E-01
844	4.76E-02	-5.86E-01	1.26E+00	7.39E+00	1.68E+01	1.68E+01	3.55E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.47E-01	4.67E+01	1.30E+03	8.22E-01	3.81E-01	3.81E-01	3.81E-01
845	4.63E-02	-5.90E-01	1.26E+00	7.39E+00	1.68E+01	1.68E+01	3.51E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.46E-01	4.84E+01	1.37E+03	8.32E-01	3.81E-01	3.81E-01	3.81E-01
846	4.37E-02	-5.99E-01	1.26E+00	7.40E+00	1.68E+01	1.68E+01	3.42E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.45E-01	5.06E+01	1.46E+03	8.52E-01	3.81E-01	3.81E-01	3.81E-01
847	4.12E-02	-6.08E-01	1.26E+00	7.40E+00	1.68E+01	1.68E+01	3.32E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.44E-01	5.30E+01	1.56E+03	8.72E-01	3.81E-01	3.81E-01	3.81E-01
848	3.87E-02	-6.18E-01	1.27E+00	7.40E+00	1.68E+01	1.68E+01	3.22E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.43E-01	5.49E+01	1.65E+03	8.94E-01	3.81E-01	3.81E-01	3.81E-01
849	3.74E-02	-6.23E-01	1.27E+00	7.40E+00	1.68E+01	1.68E+01	3.17E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.42E-01	5.61E+01	1.70E+03	9.04E-01	3.81E-01	3.81E-01	3.81E-01
850	3.62E-02	-6.28E-01	1.27E+00	7.40E+00	1.68E+01	1.68E+01	3.12E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.41E-01	5.81E+01	1.79E+03	9.15E-01	3.81E-01	3.81E-01	3.81E-01
851	3.38E-02	-6.38E-01	1.27E+00	7.40E+00	1.68E+01	1.68E+01	3.01E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.40E-01	6.09E+01	1.91E+03	9.39E-01	3.81E-01	3.81E-01	3.81E-01
852	3.14E-02	-6.49E-01	1.27E+00	7.40E+00	1.68E+01	1.68E+01	2.89E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.39E-01	6.38E+01	2.05E+03	9.62E-01	3.81E-01	3.81E-01	3.81E-01
853	2.91E-02	-6.61E-01	1.28E+00	7.41E+00	1.68E+01	1.68E+01	2.77E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.38E-01	6.60E+01	2.15E+03	9.87E-01	3.81E-01	3.81E-01	3.81E-01
854	2.80E-02	-6.67E-01	1.28E+00	7.41E+00	1.68E+01	1.68E+01	2.70E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.38E-01	6.76E+01	2.23E+03	1.00E+00	3.81E-01	3.81E-01	3.81E-01
855	2.68E-02	-6.73E-01	1.28E+00	7.41E+00	1.68E+01	1.68E+01	2.64E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.37E-01	7.00E+01	2.34E+03	1.01E+00	3.81E-01	3.81E-01	3.81E-01
856	2.46E-02	-6.87E-01	1.28E+00	7.41E+00	1.68E+01	1.68E+01	2.50E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.36E-01	7.34E+01	2.50E+03	1.04E+00	3.81E-01	3.81E-01	3.81E-01
857	2.24E-02	-7.00E-01	1.28E+00	7.41E+00	1.68E+01	1.68E+01	2.36E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.35E-01	7.69E+01	2.68E+03	1.07E+00	3.81E-01	3.81E-01	3.81E-01
858	2.03E-02	-7.15E-01	1.29E+00	7.41E+00	1.68E+01	1.68E+01	2.22E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.33E-01	8.07E+01	2.86E+03	1.10E+00	3.80E-01	3.80E-01	3.80E-01
859	1.83E-02	-7.31E-01	1.29E+00	7.41E+00	1.68E+01	1.68E+01	2.07E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.32E-01	8.46E+01	3.06E+03	1.13E+00	3.80E-01	3.80E-01	3.80E-01
860	1.63E-02	-7.48E-01	1.29E+00	7.42E+00	1.68E+01	1.68E+01	1.91E+02	6.99E-01	2.80E-01	2.06E-02	1.64E+00	4.31E-01	8.77E+01	3.22E+03	1.16E+00	3.80E-01	3.80E-01	3.80E-01
