zone,q,logR,logRho,logT,logP,logPgas,luminosity,x_mass_fraction_H,y_mass_fraction_He,z_mass_fraction_metals,gamma1,opacity,pp,cno,gradr,gradT,grada,actual_gradT
195,9.99999942014000000E-01,4.21283868679030000E-01,-5.96961457298012000E+00,5.23226766754333000E+00,7.42491861811657000E+00,7.38846265530275000E+00,5.85006666076728000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57451231525008000E+00,1.06442568303066000E+01,1.57732548936635000E-25,0.00000000000000000E+00,2.96945878441268000E-01,2.96945878441268000E-01,3.34772550635722000E-01,2.96945894009560000E-01
196,9.99999940451500000E-01,4.21202933559388000E-01,-5.96162445011652000E+00,5.23572695809593000E+00,7.43656370543989000E+00,7.39991526162597000E+00,5.85006666070223000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57423738112947000E+00,1.07009516618044000E+01,1.60665836035926000E-25,0.00000000000000000E+00,2.97076293514916000E-01,2.97076293514916000E-01,3.34574387009147000E-01,2.97076305793679000E-01
197,9.99999938889000000E-01,4.21123429821305000E-01,-5.95005198332523000E+00,5.24077433837547000E+00,7.45347815342830000E+00,7.41654015623598000E+00,5.85006666063648000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57382357608596000E+00,1.07762811846415000E+01,1.65011312848102000E-25,0.00000000000000000E+00,2.97079235968087000E-01,2.97079235968087000E-01,3.34276482972169000E-01,2.97079259406665000E-01
198,9.99999935764000000E-01,4.20968477978475000E-01,-5.93883674687445000E+00,5.24559224059263000E+00,7.46978127763694000E+00,7.43257877106827000E+00,5.85006666050286000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57345149374848000E+00,1.08435892510811000E+01,1.69334851195698000E-25,0.00000000000000000E+00,2.96851861188758000E-01,2.96851861188758000E-01,3.34006536200724000E-01,2.96851917147980000E-01
199,9.99999934201500000E-01,4.20892917047793000E-01,-5.92633067781702000E+00,5.25105098651914000E+00,7.48807140290563000E+00,7.45055043723069000E+00,5.85006666043498000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57300385894712000E+00,1.09070326558407000E+01,1.74289844592232000E-25,0.00000000000000000E+00,2.96598796842927000E-01,2.96598796842927000E-01,3.33681663295082000E-01,2.96598834679647000E-01
200,9.99999930295250000E-01,4.20709212413542000E-01,-5.90920780361375000E+00,5.25840975111633000E+00,7.51297316799436000E+00,7.47504079372193000E+00,5.85006666026217000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57242922124842000E+00,1.09794511348152000E+01,1.81310243965839000E-25,0.00000000000000000E+00,2.95585654182250000E-01,2.95585654182250000E-01,3.33264321661277000E-01,2.95585653091552000E-01
201,9.99999926389000000E-01,4.20532389708078000E-01,-5.89769769415003000E+00,5.26328055382421000E+00,7.52961858920937000E+00,7.49142628292850000E+00,5.85006666008489000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57206537856105000E+00,1.10188994172257000E+01,1.86187776779934000E-25,0.00000000000000000E+00,2.94349869904248000E-01,2.94349869904248000E-01,3.33001337751451000E-01,2.94349804773455000E-01
202,9.99999924826500000E-01,4.20463452041927000E-01,-5.88820781124725000E+00,5.26734486421365000E+00,7.54340390568577000E+00,7.50498366311345000E+00,5.85006666001273000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57174304914209000E+00,1.10428891823054000E+01,1.90307834028591000E-25,0.00000000000000000E+00,2.93750070333641000E-01,2.93750070333641000E-01,3.32770189603174000E-01,2.93749996619708000E-01
203,9.99999921701500000E-01,4.20328461739729000E-01,-5.87742838138291000E+00,5.27188811830060000E+00,7.55897151849371000E+00,7.52030949236498000E+00,5.85006665986625000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57140274662255000E+00,1.10647016877552000E+01,1.95098551050689000E-25,0.00000000000000000E+00,2.92397502457409000E-01,2.92397502457409000E-01,3.32526241156340000E-01,2.92397450499311000E-01
204,9.99999919357750000E-01,4.20229621188977000E-01,-5.86847051620837000E+00,5.27565328118611000E+00,7.57189654702718000E+00,7.53303514749001000E+00,5.85006665975455000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57112348505373000E+00,1.10768599791338000E+01,1.99171408405073000E-25,0.00000000000000000E+00,2.91327635305768000E-01,2.91327635305768000E-01,3.32326145145061000E-01,2.91327573654905000E-01
205,9.99999917014000000E-01,4.20132732989566000E-01,-5.85832527237931000E+00,5.27990295674357000E+00,7.58651792034978000E+00,7.54743331793912000E+00,5.85006665964127000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57081388972700000E+00,1.10841017332042000E+01,2.03886988866342000E-25,0.00000000000000000E+00,2.90177230516052000E-01,2.90177230516052000E-01,3.32104046489006000E-01,2.90177190600977000E-01
206,9.99999913889000000E-01,4.20006434210411000E-01,-5.84845079133760000E+00,5.28398259523345000E+00,7.60067922513128000E+00,7.56139092251472000E+00,5.85006665948781000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57053649309145000E+00,1.10859182365066000E+01,2.08584004311931000E-25,0.00000000000000000E+00,2.88584287647189000E-01,2.88584287647189000E-01,3.31904223516069000E-01,2.88584265682112000E-01
207,9.99999911545250000E-01,4.19913769497089000E-01,-5.83687821930936000E+00,5.28877415204924000E+00,7.61729043608930000E+00,7.57775943651005000E+00,5.85006665937094000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.57020852767009000E+00,1.10781005651009000E+01,2.14226776344335000E-25,0.00000000000000000E+00,2.87329175289082000E-01,2.87329175289082000E-01,3.31668169502886000E-01,2.87329137402319000E-01
208,9.99999907248375000E-01,4.19748203717374000E-01,-5.82304626111875000E+00,5.29438469630891000E+00,7.63699936543504000E+00,7.59720700177189000E+00,5.85006665915271000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56985999413952000E+00,1.10597309982119000E+01,2.21172020842270000E-25,0.00000000000000000E+00,2.84935000381730000E-01,2.84935000381730000E-01,3.31416528344006000E-01,2.84935007562064000E-01
209,9.99999903342125000E-01,4.19602250652590000E-01,-5.81346911594994000E+00,5.29820647936768000E+00,7.65056687618149000E+00,7.61060914921093000E+00,5.85006665894998000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56964027321726000E+00,1.10408645542363000E+01,2.26112466572211000E-25,0.00000000000000000E+00,2.82759360371342000E-01,2.82759360371342000E-01,3.31257486424745000E-01,2.82759420211200000E-01
210,9.99999901389000000E-01,4.19530812176881000E-01,-5.80298649718633000E+00,5.30242099057658000E+00,7.66545743307854000E+00,7.62530962466112000E+00,5.85006665884710000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56938354082317000E+00,1.10102404448350000E+01,2.45858051363630000E-25,0.00000000000000000E+00,2.81622671527524000E-01,2.81622671527524000E-01,3.31072276782313000E-01,2.81622720811422000E-01
211,9.99999896701500000E-01,4.19363310487046000E-01,-5.78979528422918000E+00,5.30759107082215000E+00,7.68402746327157000E+00,7.64367472444629000E+00,5.85006665859611000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56910697285939000E+00,1.09659698973689000E+01,3.16053067596328000E-25,0.00000000000000000E+00,2.78839250850586000E-01,2.78839250850586000E-01,3.30871341930368000E-01,2.78839255978569000E-01
212,9.99999892795250000E-01,4.19227759925681000E-01,-5.77570231719767000E+00,5.31308226073495000E+00,7.70382708410148000E+00,7.66326294977138000E+00,5.85006665838270000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56881929895553000E+00,1.09068649996582000E+01,4.12346297278306000E-25,0.00000000000000000E+00,2.76544593273971000E-01,2.76544593273971000E-01,3.30662822964185000E-01,2.76544592787109000E-01
213,9.99999887136739000E-01,4.19037459735563000E-01,-5.75940368481608000E+00,5.31929177997776000E+00,7.72654799237312000E+00,7.68577602422563000E+00,5.85006665806690000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56853841883175000E+00,1.08307148156448000E+01,5.56806264638299000E-25,0.00000000000000000E+00,2.73267407350390000E-01,2.73267407350390000E-01,3.30459790793248000E-01,2.73267378029535000E-01
214,9.99999881288468000E-01,4.18847773443103000E-01,-5.74792466785255000E+00,5.32355250782625000E+00,7.74240794429040000E+00,7.70151936431271000E+00,5.85006665773267000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56838391879221000E+00,1.07748170845295000E+01,6.84193444992458000E-25,0.00000000000000000E+00,2.70090611742253000E-01,2.70090611742253000E-01,3.30348905601878000E-01,2.70090618671340000E-01
215,9.99999878754957000E-01,4.18767668951706000E-01,-5.73788111485936000E+00,5.32730455738794000E+00,7.75631552843914000E+00,7.71531814009397000E+00,5.85006665758554000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56823873914937000E+00,1.07195226755722000E+01,8.19762141305310000E-25,0.00000000000000000E+00,2.68752862491557000E-01,2.68752862491557000E-01,3.30246288576594000E-01,2.68752881668692000E-01
216,9.99999873687935000E-01,4.18610994399217000E-01,-5.72644861552578000E+00,5.33147587656153000E+00,7.77201966904759000E+00,7.73092502829654000E+00,5.85006665728713000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56811264376660000E+00,1.06566990080789000E+01,1.00229911077927000E-24,0.00000000000000000E+00,2.66149389945989000E-01,2.66149389945989000E-01,3.30156754371261000E-01,2.66149427060002000E-01
217,9.99999869887669000E-01,4.18496434113246000E-01,-5.71693327914911000E+00,5.33492115455556000E+00,7.78505621670608000E+00,7.74388761172446000E+00,5.85006665705984000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56801806599002000E+00,1.06012948891777000E+01,1.18302355403538000E-24,0.00000000000000000E+00,2.64296778598001000E-01,2.64296778598001000E-01,3.30088981456079000E-01,2.64296860833860000E-01
218,9.99999866087403000E-01,4.18384268730751000E-01,-5.70314903265120000E+00,5.33989930755387000E+00,7.80392449351733000E+00,7.76265191018956000E+00,5.85006665682967000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56788583278083000E+00,1.05139221040298000E+01,1.50229548917012000E-24,0.00000000000000000E+00,2.62466714523126000E-01,2.62466714523126000E-01,3.29992678115147000E-01,2.62466797336912000E-01
219,9.99999858486871000E-01,4.18166698654466000E-01,-5.68831247805920000E+00,5.34508245568197000E+00,7.82400981089314000E+00,7.78267264401086000E+00,5.85006665636090000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56781252745303000E+00,1.04200449286170000E+01,1.92707096385760000E-24,0.00000000000000000E+00,2.58983837219231000E-01,2.58983837219231000E-01,3.29934386501446000E-01,2.58983867558342000E-01
220,9.99999853419850000E-01,4.18026350000338000E-01,-5.67687601283790000E+00,5.34904814880210000E+00,7.83945456238206000E+00,7.79807563007439000E+00,5.85006665604260000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56776734536377000E+00,1.03419440550142000E+01,2.33058169224270000E-24,0.00000000000000000E+00,2.56791681710698000E-01,2.56791681710698000E-01,3.29897009014183000E-01,2.56791668842764000E-01
221,9.99999848352828000E-01,4.17889518036880000E-01,-5.66577402584947000E+00,5.35285030936163000E+00,7.85438735448915000E+00,7.81298083714174000E+00,5.85006665571986000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56774218533750000E+00,1.02628114621323000E+01,2.79610215446631000E-24,0.00000000000000000E+00,2.54641693744356000E-01,2.54641693744356000E-01,3.29874049111066000E-01,2.54641652615322000E-01
222,9.99999843285807000E-01,4.17756015021476000E-01,-5.65106325102230000E+00,5.35786085841320000E+00,7.87413972142816000E+00,7.83270420035477000E+00,5.85006665539286000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56771999676988000E+00,1.01508411621251000E+01,3.55258322785337000E-24,0.00000000000000000E+00,2.52533321401460000E-01,2.52533321401460000E-01,3.29852289153635000E-01,2.52533253057821000E-01
223,9.99999834418519000E-01,4.17529885236679000E-01,-5.63807326696760000E+00,5.36212986393070000E+00,7.89138386522207000E+00,7.84996517097941000E+00,5.85006665481075000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56776315022295000E+00,1.00553331519960000E+01,4.35834731954208000E-24,0.00000000000000000E+00,2.49069512217036000E-01,2.49069512217036000E-01,3.29876408589994000E-01,2.49069436254065000E-01
224,9.99999830618253000E-01,4.17435724147618000E-01,-5.62804708355297000E+00,5.36544062928036000E+00,7.90471394119954000E+00,7.86330395318771000E+00,5.85006665455774000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56779103787797000E+00,9.97656687376112000E+00,5.10442459927212000E-24,0.00000000000000000E+00,2.47669541307039000E-01,2.47669541307039000E-01,3.29891010893530000E-01,2.47669470217663000E-01
225,9.99999824284476000E-01,4.17282239304264000E-01,-5.61584806410513000E+00,5.36939848770448000E+00,7.92084336637801000E+00,7.87946317932625000E+00,5.85006665413142000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56785398465883000E+00,9.88166646145032000E+00,6.16588942469463000E-24,0.00000000000000000E+00,2.45407794360716000E-01,2.45407794360716000E-01,3.29927992030148000E-01,2.45407750633323000E-01
226,9.99999817950700000E-01,4.17132849558281000E-01,-5.60518132649929000E+00,5.37280961418317000E+00,7.93488378522572000E+00,7.89354315709783000E+00,5.85006665369964000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56792957706225000E+00,9.79914330015550000E+00,7.25583360364088000E-24,0.00000000000000000E+00,2.43300596862904000E-01,2.43300596862904000E-01,3.29973870808750000E-01,2.43300578398081000E-01
227,9.99999812883678000E-01,4.17016130114444000E-01,-5.59257515879030000E+00,5.37683324822774000E+00,7.95146734057459000E+00,7.91017551966129000E+00,5.85006665335047000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56802292047015000E+00,9.69908874324063000E+00,8.78794266809973000E-24,0.00000000000000000E+00,2.41697686457894000E-01,2.41697686457894000E-01,3.30030461191460000E-01,2.41697680894088000E-01
228,9.99999804016391000E-01,4.16817498627119000E-01,-5.57599611251362000E+00,5.38202141508305000E+00,7.97314543983232000E+00,7.93194581764179000E+00,5.85006665273170000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56818825825481000E+00,9.57056812831466000E+00,1.12501601690071000E-23,0.00000000000000000E+00,2.39071432481162000E-01,2.39071432481162000E-01,3.30134025061539000E-01,2.39071411630755000E-01
229,9.99999793882348000E-01,4.16598678550721000E-01,-5.56214422258117000E+00,5.38625700696198000E+00,7.99113127616205000E+00,7.95003535368712000E+00,5.85006665201334000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56836653209103000E+00,9.46689616571473000E+00,1.37649475626992000E-23,0.00000000000000000E+00,2.36387068959248000E-01,2.36387068959248000E-01,3.30248448140258000E-01,2.36387060832930000E-01
230,9.99999787548571000E-01,4.16466048329399000E-01,-5.55083345354006000E+00,5.38970715042842000E+00,8.00580668543413000E+00,7.96479749309873000E+00,5.85006665155877000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56851532857563000E+00,9.38067328709535000E+00,1.62176099929217000E-23,0.00000000000000000E+00,2.34841730439380000E-01,2.34841730439380000E-01,3.30344469169035000E-01,2.34841751108527000E-01
231,9.99999779948039000E-01,4.16310829380034000E-01,-5.53885421785068000E+00,5.39331622369648000E+00,8.02129189155925000E+00,7.98038643441427000E+00,5.85006665100785000E+02,7.00000000000000000E-01,2.80000000000000000E-01,1.99999999999997000E-02,1.56868999348782000E+00,9.29064934567478000E+00,1.92509086282377000E-23,0.00000000000000000E+00,2.33089195454092000E-01,2.33089195454092000E-01,3.30458173952524000E-01,2.33089235311141000E-01
